,Dokumen,Topik 1,Topik 2,Topik 3,Label
128,pendeteksian plagiarisme mendeteksi plagiarisme karya ilmiah metode latent semantik index salah metode search engine meningkatkan kualiatas pencarian metode dipilih membantu permasalahan tersebutmetode latent semantik index disingkat lsi mengunakan tahapan nilai similarity dokumen dokumen tahap singular value decompotition svd mereduksi mendekomposisi matriks dokumen svd menyelesaikan kuadrat linear terkecil terbatas perkiraan dimensi rank matriks analisa hubungan kanonik perhitungan similarity cosine similarity kesamaan dokumen threshold nilai nilai mendekati mencapai angka dokumen plagiarisme,0.0009497775807459712,0.21101542974579657,0.7880347926734576,RPL
129,era teknologi informasi mejadi disalah salah satunya plagiarisme plagiarisme lingkungan akademisi dimana penjiplakan karya tulis ilmiah marak salah mengurangi plagiarisme dengn membangun sistem deteksi plagiarisme algoritma digunanak proses deteksi plagiarisme algoritma winnowing dokumen dibandingkan diproses mendpatkan fingerprint dokumen dimana fingerprint ekumpulan nilai hash fingerprint dokumen dibandingkan kemiripannya kunci penghitungan nilai similaritynya hasil penghitungan kemiripan dokumen gram menghasilkan similarity mencapai percobaan gram dokumen kemiripan nilai hasil uji coba sistem deteksi plagiarisme algoritma winnowing fingerprint nilai similaritynya bergantung besarnya nilai gram basis window sistem nilai gram hasil similarity,0.9981861619155786,0.0009069978157622529,0.0009068402686589971,KK
130,marked basket analisis mba salah konsep data mining bertujuan menganalisis perilaku konsumen menganalisis produk dibeli bersamaan produk berdasarkan data transaksi diambil data historis pembelian toko supermarket mba data historis diubah informasi berharga mencapai strategi bisnis mba diterapkan algoritma salah satunya algoritma apriori proses algoritma apriori perhitungan support confidence tiaptiap kombinasi barang dibutuhkan minimum support minimum confidence menyeleksi kombinasikombinasi memenuhi syarat hasil ujicoba data dipartisi partisi data ujicoba data dapatkan hasil data kombinasi barang tereliminasi menghasilkan data kombinasi efisien akurat data ratarata proses detik,0.9976817540122642,0.001159143292821049,0.0011591026949146581,RPL
131,kompleksitas visual citra representasi persepsi penglihatan manusia citra penelitian kompleksitas visual citra mengkategorikan citra very simple simple medium complex very complex kompleksitas visual citra direpresentasikan fitur diantranya fitur structure noise diversity fitur structure diekstraksi menghitung rasio piksel tepi total piksel citra tepi citra dideteksi deteksi tepi sobel prewitt laplacian of gaussian fitur noise diekstraksi menghitung standard deviasi citra dikonvolusi kernel laplacian fitur diversity diekstraksi membagi piksel sudut baris citra sudut citra dideteksi fast algorithm sistem inferensi fuzzy tipe mamdani label citra berdasarkan fitur diekstraksi hasil uji coba objek pola citra kompleksitas visual citra objek pola citra rendah kompleksitas visual citra disamping jenis deteksi tepi mengekstraksi fitur structure berpengaruh sistem,0.8847422688773682,0.11420818764521294,0.0010495434774190206,KK
132,indonesia memiliki kelebihan angkatan kerja penyerapan tenaga kerja negeri terbatas permintaan tenaga kerja negara timur asia pasifik menyebabkan migrasi tenaga kerja negaranegara tingkat pengangguran dipengaruhi skill unskill tingkat kesejahteraan dipengaruhi pendidikan usia produktif kesehatan luas daerah penduduk lapangan kerja penelitian perhitungan tingkat kesejahteraan metode fuzzy kmeans pengelompokan tingkat kesejahteraan masyarakat indeks davies bouldin akurasi data hasil memperoleh nilai mendekati kenyataan lapangan diimplementasikannya sistem klasifikasi membantu kinerja perhitungan cepat terotomatisasi dimasa tingkat kesejahteraan masyarakat mudah hasil clustering data iterasi cluster iterasi cluster iterasi cluster disimpulkan klaster nilai idb nilai terasi berbedabeda jangka berpengaruh nilai idb berdasarkan penelitian nilai dbi perubahan signifikan,0.0009150177162781829,0.9981698234946634,0.0009151587890583333,KK
133,stemming penghapusan imbuhan menentukan dasarnya penelitian stemming memunculkan algoritma stemming bahasa indonesia algoritma penelitian mencoba menerapkan algoritma stemming bahasa indonesia mengalami rekonstruksi algoritma indonesian stemmer reconstruction isr rekonstruksi diterapkan algoritma penghapusannya algoritma menghapus imbuhan bersamaan awalan akhiran algoritma penghapusan bersamaan awalan akhirannya rumus penghapusan didapatkan penyusunan formula reguler ekspression singkat menghabiskan prosesnya formula disusun berdasarkan acuan penggunaan imbuhan bahasa indonesia menunjang hasil stemming penelitian uji coba dokumen diuji coba penelitian fadhila tala konten dokumen hasil crawler rise penelitian hasil perhitungan kebenaran mencapai kecepatan detik dokumen fadhila tala kontendokumen hasil crawler rise didapatkan kecepatan detik persentase kebenaran,0.9981698346813471,0.0009150690205108673,0.0009150962981420525,KK
134,perintah suara pengguna mengakses isi database perintah peralatan masukan audio konvensional penggunaan program database pengoperasiannya pemahaman struktur sql structured query language kemudahan dirasakan pengguna awam sistem pengaksesan database disertai pengembangan nlp natural language processing perintah suara piranti masukan audio mikrofon mesin pengenal ucapan pengguna perintah mikrofon mesin pengenal ucapan menerjemahkan ucapan teks teks diterjemahkan kedalam bentuk perintah sql pengaksesan database penelitian memanfaatkan teknologi pengenalan suara automatis microsoft speech aplication programming interface perintah suara sintaksis bahasa alami bahasa inggris proses nlp metode top down parse dihadapi pengenalan ucapan noise berbicara sejelas pengaplikasiannya uji coba pengenalan ucapan kali pengucapan perintah diperoleh hasil keakuratan inputan kalimat bahasa alami berhasil diterjemahkan bentuk sql,0.7327461936412906,0.1199508830428501,0.14730292331585926,KK
135,teknologi pendeteksian obyek kamera sistem pendeteksian organ biometric wajah mata hidung tangan lainlain organ biometric pendeteksian obyek obyekobyek obyek mobil sepeda motor deteksi obyek dimanfaatkan bidang security authorization tugas difokuskan pendeteksian obyek wajah deteksi wajah face detection salah pra proses didalam sistem pengenalan wajahface recoginiton letak posisi wajah citra proses pengenalan recognition sistem pendeteksian wajah diimplementasi handphone nokia lumia sistem operasi windows phone metode penelitian haar cascade classifier mengacu haar rectangular feature fitur kotak haar fitur hasil ekstraksi penelition viola jones penelitian citra training citra wajah citra non wajah citra testing terdir i citra mengandung single face citra multiple face citra wajah,0.9979649982321392,0.0010174839999606182,0.001017517767900107,KK
136,perkembangan mobile phone akhirakhir meningkat handphone alat komunikasi perangkat cerdas menangani kebutuhan manusia cepat salah satunya pengenalan wajah face recognition teknik mengenali berdasarkan citra wajah perkembangan teknologi face recognition salah penelitian popular bidang computer vision biometrik hasil penelitian dimanfaatkan bidang keamanan bidang pemerintahan pelacakan kriminal teroris tugas bertujuan mengimplementasikan metode pca diintegrasikan klasifikasi berbasis similarity measure metode euclidean distance sistem dibangun device windows phone penelitian data citra data training testing proses uji coba sistem metode ekstraksi fitur pca penghitungan jarak euclidean distance skenario pengujian penelitian menghasilkan tingkat akurasi kecepatan komputasi ratarata detik,0.0008906377252574148,0.8915184513841291,0.10759091089061337,KK
137,pengertian jenis kelamin akibat dimorfisme seksual penelitian jepang burung gagak membedakan jenis kelamin individu salah bentuk penerapan penentuan jenis kelamin jender bentuk mata hidung bentuk mata hidung dikenali komputer disimpan database penelitian tugas tahapan tahapan menghitung ekstraksi fitur mata hidung gray level run length matrix menghasilkan pola mata hidung tahap menghitung jarak kemiripan euclidean distance rendah nilai jarak citra tingkat kemiripannya penelitian tugas uji coba gambar mata hidung didalam database dibagi kelas laki laki perempuan ekstraksi fitur gray level run length matrix hasil ekstraksi fitur pengukuran jarak kemiripan metode euclidean distance nilai hasil pengukuran jarak kemiripan kelas nilai dirata hasil hasil uji coba perbandingan nilai hasil pengukuran euclidean distance diperoleh akurasi data uji coba citra ditampilkan,0.20793793049612982,0.7912573302663124,0.0008047392375577331,KK
138,keterampilan berhitung salah ketrampilan dasar dikuasai anak ketrampilan berhitung orang tua sadar seringkali memaksa anak menguasai berhitung bersemangatnya orang tua mendorong anak pandai berhitung acap kali proporsional orang tua panik anaknya dinilainya terlambat menguasai ketrampilan berhitung orang tua anakanak sebaya menguasai ketrampilan berhitung kepanikan berkembang kejengkelan kemarahan jarimatika salah operasi hitung latihan berhitung berulangulang bersamadengan anakanak kuatir anak menguasai ketrampilan jarimatika memiliki kelebihan jarimatika visualisasi proses berhitung anak mudah melakukannya gerakan jarijari tangan menarik minat anak jarimatika relatif memberatkan memori otak alatnya dibeli ketinggalan terlupa dimana menyimpannya hasil uji coba aplikasi penulis kuisioner hasilnya siswa lingkungan sdn mlajah bangkalan kemampuan berhitungnya bertambah bandingkan aplikasi jarimatika,0.47086898169428215,0.5282075275363047,0.0009234907694131034,RPL
139,kebutuhan bahan garam pt elitestar primajaya utama perusahaan mengandalkan inventori stok gudang memenuhi kebutuhan produksinya dibuatlah aplikasi sms gateway informasi kebutuhan produksi garam petani sms gateway petani garam pemasok diharapkan meningkatkan kebutuhan garam masuk penjualannya perusahaan sms gateway info ketersediaannya garam pelanggan sms pemasok disertai peramalan metode peramalan metode radial basis function rbf penentuan hidden node kmeans cluster metode salah metode pembelajaran jaringan syaraf tiruan memiliki tingkat akurasi dibandingkan metode konvensional mempengaruhi performa desain pemanfaatan metode keakuratan berdasarkan nilai mape mean absolute percentage error mse mean square error metode kmeans ketepatan penentuan nilai centroid akurat mudah penentuannya random hasil pengujian sistem menghasilkan cluster nilai mape mse hasil peramalan periode ton,0.0009873158336558875,0.0009873735713933727,0.9980253105949507,RPL
140,pelayanan terbaik hasil mengukur tingkat keberhasilan perusahaan distribusi memiliki peran mendukung keberhasilan perusahaan menghasilkan performansi terbaik pemilihan supplier mengukur performansi supplier perusahaan mengoptimalkan biaya produksi penelitian pt pal indonesia mengambil objek kapal patroli cepat kpc permasalahan penelitian ditentukan supplier terbaik berdasarkan kriteria metode fuzzy penilaian kriteria dimiliki supplier penilaian efisiensi metode data envelopment analysis dea fuzzy data envelopment analysis pengembangan metode dea standar hasil pengolahan analisa data disimpulkan supplier efisien kriteria copper pipe myeong s elektroda pt thermadine supplier kayu pt gotong royong supplier kabel js cable,0.9976820875208189,0.0011589722614974763,0.0011589402176836083,KK
141,ketahanan pangan nasional diartikan kemampuan negara memenuhi kecukupan pangan penduduknya upaya peningkatan ketahanan pangan salah program pokok prioritas pencapaian produksi memenuhi kebutuhan nasional kesesuaian lahan tanaman pertanian dasarnya pencerminan kesesuaian kondisi fisik lahan penggunaan bersangkutan data kesesuaian lahan data produksi produktivitas pertanian daerah menemukenali keselarasan kondisi lahan kemampuan berproduksinya dibuatkanlah sistem pendukung keputusan spk tanaman sesuai lahan daerah spk nave bayes hasil lahan proses nave bayes proses pembelajaran program klasifikasi pengujian perbandingan data hasil menghasilkan prosentase keakuratan data diprediksi kesamaan nama tanaman sistem proses diidentifikasi lokasi lahan direpresentasikan geografic information system mengambil peta google maps,0.6282452134290647,0.22309274380151115,0.1486620427694242,KK
142,tugas penulis menerapkan konsep game edukasi berbasis rpg role playing game tema pengenalan komponen motor otomotif berbasis rpg algoritma simple rules game dirancang khusus tujuan utama penyampaian materi edukasi disajikan bentuk skenario game petualangan game siswa sekolah menengah kejuruan teknik otomotif kelas x harapan game alternatif media pembelajaran siswa siswa tertarik mudah memahami penulis software mendesain game bernama game maker engine game dimainkan perangkat komputer hasil kuesioner diambil persentase responden respon persentase tingkat kesulitan bermain mudah tingkat keberhasilan media pembelajaran berhasil tingkat kesukaan bermain game suka keberhasilan penyampaian materi ajar game berhasil tingkat efektifitas fitur game membantu memainkan game membantu pengaruh game memotivasi belajar komponen motor otomotif termotivasi game berhasil,0.9974449961484033,0.0012775432106850958,0.001277460640911434,RPL
143,akurasi faktor terpenting dipertimbangkan memilih metode klasifikasi data akurasi metode klasifikasi data layak metode diterapkan diagnosis penyakit liver metode knearest neighbor knn akurasi sisi penelitian penerapan diskretisasi berbasis entropy metode preprocessing meningkatkan akurasi klasifikasi data dibangun hipotesis penerapan diskretisasi berbasis entropy meningkatkan akurasi klasifikasi data diagnosis penyakit liver penelitian diskretisasi berbasis entropy diterapkan metode preprocessing knn metode klasifikasi klasifikasi data set data set proses diskretisasi berbasis entropy akurasi dihasilkan klasifikasi data set dibandingkan akurasi dihasilkan klasifikasi data set terdiskretisasi skenario uji coba akurasi klasifikasi data set terdiskretisasi akurasi klasifikasi data set nilai k diuji disimpulkan penerapan diskretisasi berbasis entropy meningkatkan akurasi diagnosis penyakit liver berbasis knn peningkatan akurasi diperoleh berkisar,0.6263930256435061,0.3723915874992342,0.0012153868572597508,KK
144,pemilihan rektor agenda rutin dilaksanakan universitas trunojoyo menentukan rektor periode pemilihan rektor manual kendala dihadapi kecurangan efisien penelitian dirancang protokol simulasi sistem evoting pemilihan rektor fungsifungsi sistem disesuaikan skema evoting memenuhi kriteria eligibility unreusability anonymity accuracy fairness vote and go public verifiability protokol sistem pendaftaran pemilih validasi pemilih sistem pemilihan sistem perhitungan suara menjaga kerahasiaan pilihan pemilih sistem evoting algoritma blind signature hasil penelitian sistem evoting berbasis web otentikasi finger print mencegah pemilihan kolektif hasil penelitian berdasarkan kusioner kepuasan pengguna disebar responden disimpulkan evoting mempercepat proses perhitungan suara meminimalisir kesalahan perhitungan manual manusia kunci evoting fingerprint web pemilihan blind signature,0.3950692709540757,0.0009235900487800602,0.6040071389971442,KK
145,kemacetan lintas diseluruh negara muncul penentuan nyala lampu lintas cctv peralatan monitoring popular akhirakhir kegunaan cctv sebatas monitoring manual proses otomatisasi pengaturan lintas berdasarkan gambar dihasilkan cctv dibutuhkan sistem memanfaatkan gambar diambil cctv persimpangan jalan mengatur lintas proses pengenalan obyek citra cctv tahap utama simulasi lintas identifikasi jalan metode gabor filter kepadatan jalan dilanjutkan penentuan cycle time metode mamdani variabel fuzzy jalan uji coba skenario variabel variabel senin variabel jalan cycle time pendek menghasilkan nyala lampu detik tingkat keramaian mencapai uji coba skenario variabel variabel selasa variabel jalan cycle time pendek menghasilkan nyala lampu detik tingkat keramaian mencapai,0.9979009459479625,0.001049546521829834,0.0010495075302076528,KK
146,search engine mekanisme temu informasi hasil optimal proses pencarian mencocokkan query konten pembobotan memperhitungkan relasinya proses pencarian klasik memakai acuan dokumen hypertext terstruktur bahasa alami permasalahan menyebabkan proses pencarian akurat sesuai kunci dimasukkan permasalahan dikembangkan sistem web semantik mekanisme web semantik proses pencariannya dokumen terstruktur memiliki kemampuan pengetahuan mesin resource description framework rdf penelitian prototype mesin pencari berbasis web semantik teknologi web semantik penelitian berfokus pembuatan dokumen rdf mendeskripsikan metadata resource memiliki susunan semantik subjekpredikatobjek sparql mengambil modul arq jena library mekanisme pencariannya penelitian menghasilkan dokumen rdf domain detikinetcom sumber pencarian valid sesuai struktur rdf standarisasi dokumen rdf wc menghasilkan prototype mesin pencari optimalisasi jena sparql menghasilkan nilai ratarata precission recall fmeasure,0.0015318177738573699,0.996936476583072,0.0015317056430706655,RPL
147,beragam jurusan smkn buduran sidoarjo jasa boga busana butik akomodasi perhotelan kecantikan rambut seringkali kesulitan calon siswa memilih jurusan sesuai bakat minatnya akibatnya mengikuti pelajaran kriteria dibutuhkan penampilan komunikasi pengetahuan bakat minat dibutuhkan sistem pendukung keputusan menghitung perhitungan nilai kemampuan minat dimiliki siswa membantu menentukan jurusan penelitian mengimplementasikan metode analytical hierarchy process ahp simple additive weighting saw metode ahp menyelesaikan keputusan kompleks struktur alternatif kerangka hierarki hierarki didefinisikan representasi permasalahan komplekdalam struktur multi level dimana level tujuan goal diikuti level faktor kriteria atributes subkriteria subatributes alternatif metode saw dikenal metode penjumlahan terbobot konsep dasar metode saw mencari penjumlahan terbobot rating kinerja alternatifpada atribut sistem membantu calon peserta didik merekomendasikan jurusan sesuai kemampuan minat siswa tingkat kesesuaian kunci sistem pendukung keputusan ahp saw rekomendasi jurusan,0.0010386198847762377,0.6081181137718186,0.39084326634340527,KK
148,kemajuan teknologi mendeteksi wajah pengenalan wajah pattern recognition salah bentuk penerapan pengenalan wajah membedakan wajah orang lainpada penelitian sistem pengenalan wajah ekstraksi fitur diagonal principal component analysis diapca menentukan karakteristik wajah pengukuran kemiripan data pelatihan training data uji coba testing metode klasifikasi euclidean distance proses citra wajah identitas alasan ekstraksi fitur diapca tugas diapca mengubah citra wajah asli citra wajah diagonal memadukan informasi baris kolom citra asli menemukan blok berguna struktur informasi diakui citra asli struktur daerah mata hidung lainlain ujicoba aplikasi klasifikasi euclidean distance diperoleh akurasi pengenalan terbaik basis data orl yale bern masingmasing ketiganya skenario terurut d kunci diagonal principal component analysis diapca pengenalan wajah euclidean distance,0.18872266599902682,0.8104022542710729,0.0008750797299002545,KK
149,pengiriman informasi short message service sms butuhkan modern layanan sms memiliki kerentanan keamanan data kelemahan layanan sms salah satunya disebabkan pengguna standard pengkodingan universal sms dibangun sistem bahasa program sejenis bahasa program hardware komputer ponsel menerjemahkan data frekuensi terbuka menjamin keamanan kerahasiaan informasi pengiriman proses enkripsi dekripsi informasi dikirimkan enkripsi pengiriman mengkonversi informasi asli informasi dekripsi penerimaan mengkonversi informasi informasi asli informasi dikirimkan proses pengiriman data informasi informasi asli berkepentingan informasi asli penerima kunci rahasia sample hasil pengujian sistem peroleh akurasi plaintext key valid bit menghasilkan output chipertext plaintext plaintext key valid menghasilkan output chipertext plaintext berbeda metode advanced encryption standard,0.00813148259117197,0.9837340245048253,0.008134492904002928,KK
150,erosi tanah kejadian alami dibumi pengaruh manusia kejadian erosi alaminya erosi salah penyebab kerusakan tanah terbesar indonesia erosi megakibatkan longsor penurunan kesuburan tanah sedimentasi kondisi teknologi memprediksi daerah rentan bahaya erosi memanfaatkan sistem informasi geografis sig metode universal soil loss equation usle memprediksi besarnya erosi tanah variabel metode erosivitas hujan erosibilitas tanah kemiringan lereng pengelolaan tanaman konservasi tanah penelitian didapatkan peta erosi tanah daerah aliran sungai das bengawan solo berbasis sistem informasi geografis alat memonitor daerah rentan erosi dimanfaatkan pengendalian penanggulangan erosi tanah didaerah aliran sungai,0.0008455044169871307,0.9983088914278186,0.0008456041551943048,KK
151,sistem pendataan balita penderita gizi buruk dinas kesehatan bangkalan manual memprediksi balita penderita gizi buruk dinas dibutuhkan sistem peramalan memprediksi balita penderita gizi buruk antisipasi mengambil keputusan efektif efisien menanggulangi membangun sistem peramalan metode backpropagation metode backpropagation nilai error dibutuhkan proses pelatihan bobot efisien mengatasi dikembangkanlah metode backpropagation with error modification perhitungan nilai error dimodifikasi fungsi metode backpropagation menghasilkan mse parameter hidden layer iterasi momentum nilai learning rate nilai toleransi error metode backpropagation with error modification menghasilkan mse parameter hidden layer iterasi momentum nilai learning rate nilai toleransi error berdasar hasil mse metode metode backpropagation with error modification performa dibanding metode backpropagation,0.9982649560675648,0.000867505876883068,0.0008675380555521792,KK
152,berwisata menghilangkan kejenuhan rutinitas seharihari menambah pengetahuan banyaknya jalan raya terkadang menyulitkan memilih jalan jarak minimum mempengaruhi besarnya biaya dikeluarkan sistem informasi menemukan jalur minimum menghemat memperhitungkan jarak kecepatan berkendara sistem metode algoritma dijkstra berbasis web penggambaran jalur google maps hasilnya akurat tujuan capai berhasil sesuai aplikasi bandingkan jalur biro perjalanan wisata travel mengisi kuesioner pengujian sistem hasil uji coba diambil kesimpulan metode algoritma dijkstra proses pencarian jalur minimum tujuan skenario uji coba ujikan travel rute berbeda travel,0.0009067889993207343,0.9981863664091543,0.000906844591524943,RPL
153,produk olahraga salah organorgan atlit peningkatan penjualan produk terduga menyebabkan kesulitan pelayanan terbaik konsumen penurunan penjualan produkmaka menyebabkan inventorydi gudang sistem peramalan meramalkan penjualan produk periode sistem peramalan metode jaringan syaraf tiruan algoritma backpropagation momentum meramalkan penjualan produk data tersimpan dihitung epoh learning rate berbeda hasil uji coba system disimpulkan data data training learning rate epoh menghasilkan tingkat kesalahan hasil hasil terbaik skenario ujicoba sistem namum hasil terbaik skenario meningkatkan epoch hasil kunci peramalan jaringan syaraf tiruan backpropagation momentum penjualan produk olahraga,0.0009589246745633805,0.33803124274921714,0.6610098325762195,KK
154,web crawler salah search engine web crawler bertugas mengambil informasi laman web dikunjunginya konten khusus bahasa indonesia desain diimplementasikan penelitan arifin hasil penelitian diperoleh web crawler menghimpun website bahasa indonesia data uji coba url website bahasa indonesia website bahasa asing data tersimpan web crawler optimal konten tersimpan informasi kekurangan pengambilan konten dicoba diperbaiki penelitian ekstraksi informasiweb data extraction berbasis pencocokan pohon metode simple tree matchingstm ekstraksi informasi komputer mengambil informasi website simple tree matching metode ekstraksi informasi pencocokan tree website proses ekstraksinya web crawler metode stm ujicoba website data penelitian didapatkan hasil konten bersih implementasi disimpulkan simple tree matching sempurna ekstraksi informasi web crawler ratarata nilai precision recall,0.0010719887030610795,0.017616890870651106,0.9813111204262878,KK
155,sistem informasi kesehatan pengelolaan informasi tingkat pemerintah sistematis rangka penyelengggaraan pelayanan masyarakat penelitian mengembangkan model sistem informasi pengelompokan tingkat kesehatan masyarakat berdasarkan sistem informasi geografis gis mendukung rencana peningkatan kesehatan kabupaten bangkalan maping pengelompokan tingkat kesehatan masyarakat cluster informasi disajikan mudah dipahami informatif penelitian teknik clustering mengelompokan datadata kecamatan latar kecamatan memiliki atributatribut cluster cluster metode fuzzy cmeans fcm mengelompokkan tingkat kesehatan masyarakat metode fuzzy cmeans fcm mengkatagorikan tingkat kesehatan masyarakatnya kriteriakriteria kesehatan masyarakat memiliki nilai mengelompokkan tingkat kesehatan masyarakat cluster analisa cluster hasil sesuai data diolah disajikan bentuk peta daerah bergradasi warna sesuai wilayah,0.0008987557522716832,0.998202539409454,0.0008987048382743599,KK
156,kegiatan toko surya transaksi penjualan barang pembeli laptop jenis merek toko membantu memilih laptop pembeli sesuai menyelesaikan permasalahan penelitian pendekatan fuzzy analytical network process fanp memilih laptop sesuai pembeli penggunaan fuzzy bertujuan mengakomodasi sifat samar pengambilan keputusan pertimbangan mengatasi ketidakpastian didalam kriteriakriteria kualitatif metode fanp menyelesaikan permasalahan pengambilan keputusan hubungan mempengaruhi kriteria level kriteria pilih harga layar processor kapasitas memori type memori harddisk bluetooth webcam,0.9980053862265106,0.0009972609136225008,0.0009973528598669215,KK
157,era modern kebutuhan internet mengikuti perkembangan zaman banyaknya ketidak akuratan data ejurnal sesuai keyword diinputkan user mengindikasikan pencarian terdistribusi ejurnal sarana mempermudah pencarian dikembangkan sistem pencarian berbasis web service representational state transfer rest pengoptimalan layanan dibutuhkan web service sistem menyediakan pelayanan xml aplikasi sistem terdistribusi heterogen sistem operasi model object web service mendefinisikan fungsi diakses aplikasi internet protokolprotokol standart internet berdasarkan hasil pengujian sistem didapatkan nilai minimal cosine similarity terbaik treshold nilai presentase ratarata precision nilai presentase ratarata recall nya mencapai nilai ratarata presentase fmeasure nya hasil pengujian efektifitas sistem masyarakat aplikasi membantu diterima user presentase,0.0009874249922650399,0.0009873793045042786,0.9980251957032307,RPL
158,banyaknya masyarakat memiliki sepeda motor memiliki dana membeli sepeda motor tunai membutuhkan memiliki sepeda motor sistem pembayaran kredit dealer yamaha trisakti motor bangkalan menjual produknya caskontan bergerak dibidang asuransi bertujuan salah fokus bisnis dibidang sektor otomotif berninat pemberian kredit sepeda motor konsumen pemanfaatan dana laba perusahaan padapenelitian diangkat mencari alternative terbaik berdasarkan kriteria kriteria ditentukan pendekatan metode fuzzy analytic hierarchy process fahp metode dipilih pengambilan keputusan mempertimbangkan alternative criteria situasi bersifat fuzzy perangking hasil pembobotan metode fahp metode multiattribute utility theory maut perangkingan perbandingan berpasangan alternative kriteria sesuai menentukan kelayakan kredit sepeda motor sistem bahasa pemrograman php aplikasi basis data padasistem informasi mysql aplikasi diharapkan mengatasi kekurangan aplikasi kemudahan pengubahan isi halaman website dinamis,0.0008601482124542241,0.3480312973271888,0.6511085544603569,KK
159,perkembangan industri games cepat tujuan pengembangannya hiburan kebanyakan anakanak berpikir pelajaran matematika,0.8247361885388668,0.17441112989275967,0.000852681568373637,RPL
160,banyaknya calon mahasiswa mendaftar mahasiswa stkip pgri bangkalan panitia penerima mahasiswa kesulitan menentukan peserta lulus diterima mahasiswa stkip pgri bangkalan keputusan diambil konvensional dirasa efektif penentuan penerimaan mahasiswa dibutuhkan sistem pertimbangan mengambil keputusan penerimaan mahasiswa dibutuhkan penentuan penerimaan mahasiswa efektif hasil maksimal penilaian calon mahasiswa didasarkan kriteria nilai ujian nasional nilai tes masuk stkip pgri bangkalan pendapatan orang tua dibutuhkan perangkat lunak pendukung keputusan pengambilan keputusan penerimaan mahsiswa mendukung kinerja panitia penerimaan mahasiswa metode pengambilan keputusan algoritma decision tree c perangkat lunak dibangun membantu pengambilan keputusan pemecahan multikriteria penerimaan mahasiswa stkip pgri bangkalan bangkalan madura berdasarkan analisa penelitian diperoleh hasil mahasiswa dinyatakan lulus nilai unas mahasiswa dinyatakan lulus perhitungan nilai ujian masuk mahasiswa dinyatakan lulus atribut nilai ujian masuk,0.0009589973834311887,0.9980820501301884,0.0009589524863805345,KK
161,perkembangan zaman era globalisasi melepaskan masyarakat indonesia lepas kemiskinan berkaitan perumahan permukiman hak dasar warga negara indonesia mendukung pemenuhan kebutuhan rtlh kemenpera deputi bidang perumahan memiliki program bantuan stimulan perumahan swadaya bsps masyarakat berpenghasilan rendah tugas sistem membantu menentukan bantuan rtlh masyarakat benarbenar system pendukung keputusan metode smarter menganalisa kriteria menentukan penduduk layak menerima bsps metode smarter kelemahan penentuan bobot criteria dirubah hasil perhitungan perangkingan metode smarter dipetakan sistem informasi geografis sig penyajian data penduduk google maps membantu menentukan letak posisi rumah penduduk hasil perangkingan layak menerima bsps hasil pemetaan masingmasing prioritas perangkingan hasil penelitian penentuan bsps system memiliki tingkat kesesuaian dibandingkan data real kuncibsps kemiskinan sistem pendukung keputusan spk smarter sistem informasi geografis sig,0.001095436984337028,0.9978090332023244,0.0010955298133385135,KK
162,visualisasi animasi meberikan informasi interaktif menarik penelitian pemanfaatan teknologi mobile smartphone android pengenalan materi gerakan pramuka gerakan kode bendera semaphore dikemas animasi mobile android penelitian dimanfaatkan adobe air macromedia flash menjalankan aplikasinya platform android aplikasi multimedia pengenalan semaphore flag signaling pramuka berbasis os android kemudahan penggunaan pemahaman materi sandi semaphore step by step pengenalan sandi semaphore berurutan praktek dimana user mengetikkan textbox otomatis animasi bergerak sandi sandi semaphore diketikkan textbox aplikasi dilengkapi fitur tes dimana memahami pengenalan sandi semaphore user disuguhi materi tes gerakan gerakan animasi pemahaman materi disajikan bentuk mobile android aplikasi memudahkan anggota pramuka memahami materi kode bendera semaphore pramuka kunci aplikasi multimedia semaphore flag pramuka os android,0.000867449433208521,0.0008675370209027288,0.9982650135458887,RPL
163,tes prosedur penilaian tespilihan ganda tersedia peserta tes menguasai bahan diteskan kelemahan diatasi tes esai tes esai kelemahan sulit dinilai objektif membutuhkan lamadalam penelitian sistem penilaian esai otomatis mata pelajaran biologi sman ploso sistem metode latent semantic analysis lsa preprocessing pengecekan sinonim penghapusan stopword stemming ecsp pembobotan tfidf penilaian mengukur nilai similarity siswa kunci guru deteksi mencontek sepasang siswa nilai similarity pengujian keakuratan sistem membandigkan hasil penilaian sistem hasil penilaian guru manual sistem membantu guru sman ploso jombang mengoreksi esai mata pelajaran biologi sistem nilai rmse nilai rmse membutuhkan urutan mencontek siswa sman ploso ujian tulang kuncipenilaian esai latent semantic analysis ecsp tfidf rmse,0.0012008015322932705,0.9975985096392482,0.001200688828458365,KK
164,ujian esai evaluasi pembelajaran bentuk esai bervariasi dibandingkan pilihan ganda variasi kesulitan tersendiri guru menilai sistem penilaian esai dibangun salah solusi mempercepat mempermudah proses penilaian sistem penilaian esai penelitian mengukur kesamaan siswa kunci guru penelitian algoritma winnowing algoritma winnowingadalah algoritma mengukur kemiripan teks algoritma winnowing menghasilkan fingerprint mewakili teks perhitungan kemiripan persamaan jaccard coeficient pengujian kemampuan algoritma winnowing penilaian esai perubahan nilai ngram window algoritma winnowing hasil pengujian menunjukkanpenggunaan nilai ngram window metode winnowing berpengaruh kesamaan fingerprint ditemukan kesamaan fingerprint ditemukan nilai dihasilkan sistem akurasi penilaian sistem hasil teks memiliki struktur kalimat kunci,0.4621689793339947,0.5368237557151966,0.0010072649508086954,KK
